iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z,gls_iter,gls_improve
9,iDR,False,0.03215420334337778,0.004685547403652999,5,5,100,93,0.05663,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",21,False
10,iDR,False,0.03215420334337778,0.004685547403652999,5,5,100,90,0.053714,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",21,False
11,iDR,False,0.03215420334337778,0.004685547403652999,5,5,100,87,0.066027,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",21,False
12,iDR,False,0.03215420334337778,0.004685547403652999,5,5,100,88,0.059633,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",21,False
13,iDR,False,0.03215420334337778,0.004685547403652999,5,5,100,88,0.059461,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",21,False
14,iDR,False,0.03215420334337778,0.004685547403652999,5,5,100,92,0.060117,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",21,False
0,TID,True,0.1004675604114404,0.004835966348652999,5,5,100,90,0.059652,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010019, 0.010474, 0.01, 0.01, 0.9590710209999999]","[4, 8, 16, 18, 25]",22,False
1,idID,True,0.07754998538579573,0.004824725725,5,5,100,89,0.055528,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010023, 0.010479, 0.010004, 0.010004, 0.959489]","[4, 8, 14, 16, 25]",22,False
2,TID,True,0.055270126901679366,0.0047739676400000005,5,5,100,88,0.05693,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010023, 0.010004, 0.010004, 0.959489, 0.01]","[4, 14, 16, 25, 30]",22,False
3,TID,True,0.033182661553865594,0.004709957745000001,5,5,100,92,0.054083,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.010004, 0.010004, 0.959489, 0.01]","[12, 14, 16, 25, 30]",22,False
4,TID,True,0.03316052997643559,0.004687567745000001,5,5,100,85,0.054291,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.010004, 0.01, 0.010004, 0.959489]","[12, 14, 15, 16, 25]",22,False
5,iDR,False,0.03316052997643559,0.004687567745000001,5,5,100,91,0.053897,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.010004, 0.01, 0.010004, 0.959489]","[12, 14, 15, 16, 25]",22,False
6,iDR,False,0.03316052997643559,0.004687567745000001,5,5,100,85,0.052659,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.010004, 0.01, 0.010004, 0.959489]","[12, 14, 15, 16, 25]",22,False
7,iDR,False,0.03316052997643559,0.004687567745000001,5,5,100,90,0.055153,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.010004, 0.01, 0.010004, 0.959489]","[12, 14, 15, 16, 25]",22,False
8,iDR,False,0.03316052997643559,0.004687567745000001,5,5,100,88,0.058067,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.010004, 0.01, 0.010004, 0.959489]","[12, 14, 15, 16, 25]",22,False
9,iDR,False,0.03316052997643559,0.004687567745000001,5,5,100,91,0.059457,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.010004, 0.01, 0.010004, 0.959489]","[12, 14, 15, 16, 25]",22,False
10,iDR,False,0.03316052997643559,0.004687567745000001,5,5,100,84,0.056093,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.010004, 0.01, 0.010004, 0.959489]","[12, 14, 15, 16, 25]",22,False
11,iDR,False,0.03316052997643559,0.004687567745000001,5,5,100,91,0.057102,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.010004, 0.01, 0.010004, 0.959489]","[12, 14, 15, 16, 25]",22,False
12,iDR,False,0.03316052997643559,0.004687567745000001,5,5,100,91,0.054431,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.010004, 0.01, 0.010004, 0.959489]","[12, 14, 15, 16, 25]",22,False
13,iDR,False,0.03316052997643559,0.004687567745000001,5,5,100,88,0.058528,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.010004, 0.01, 0.010004, 0.959489]","[12, 14, 15, 16, 25]",22,False
14,iDR,False,0.03316052997643559,0.004687567745000001,5,5,100,87,0.053304,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.010004, 0.01, 0.010004, 0.959489]","[12, 14, 15, 16, 25]",22,False
15,iDR,False,0.03316052997643559,0.004687567745000001,5,5,100,90,0.061681,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.010004, 0.01, 0.010004, 0.959489]","[12, 14, 15, 16, 25]",22,False
0,TID,True,0.10465774533006009,0.004878036348652999,5,5,100,91,0.062348,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010019, 0.010474, 0.01, 0.01, 0.9590710209999999]","[4, 8, 12, 18, 25]",23,False
1,TID,True,0.08072639192331313,0.004864696348653,5,5,100,90,0.062197,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010019, 0.010474, 0.01, 0.01, 0.9590710209999999]","[4, 8, 12, 14, 25]",23,False
2,TID,True,0.05723037527273789,0.004792993838652999,5,5,100,88,0.064747,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010019, 0.01, 0.01, 0.01, 0.9590710209999999]","[4, 12, 14, 16, 25]",23,False
3,TID,True,0.03415420334337778,0.004685547403652999,5,5,100,92,0.064447,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",23,False
4,iDR,False,0.03415420334337778,0.004685547403652999,5,5,100,88,0.053049,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",23,False
5,iDR,False,0.03415420334337778,0.004685547403652999,5,5,100,89,0.054646,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",23,False
6,iDR,False,0.03415420334337778,0.004685547403652999,5,5,100,90,0.052522,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",23,False
7,iDR,False,0.03415420334337778,0.004685547403652999,5,5,100,92,0.052399,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",23,False
8,iDR,False,0.03415420334337778,0.004685547403652999,5,5,100,90,0.054159,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",23,False
9,iDR,False,0.03415420334337778,0.004685547403652999,5,5,100,92,0.055801,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",23,False
10,iDR,False,0.03415420334337778,0.004685547403652999,5,5,100,89,0.05397,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",23,False
11,iDR,False,0.03415420334337778,0.004685547403652999,5,5,100,87,0.051927,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",23,False
12,iDR,False,0.03415420334337778,0.004685547403652999,5,5,100,95,0.051956,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",23,False
13,iDR,False,0.03415420334337778,0.004685547403652999,5,5,100,90,0.053685,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",23,False
14,iDR,False,0.03415420334337778,0.004685547403652999,5,5,100,89,0.052174,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",23,False
0,idID,True,0.10847478225336045,0.004838071061,5,5,100,93,0.054236,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010023, 0.010479, 0.010004, 0.010004, 0.959489]","[4, 8, 16, 18, 25]",24,False
1,TID,True,0.08354897652109111,0.004824709885,5,5,100,90,0.054377,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010023, 0.010479, 0.01, 0.010004, 0.959489]","[4, 8, 14, 16, 25]",24,False
2,TID,True,0.0592484333484653,0.004751561800000001,5,5,100,91,0.055015,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010023, 0.01, 0.01, 0.010004, 0.959489]","[4, 14, 15, 16, 25]",24,False
3,TID,True,0.03540388836724673,0.004674521905,5,5,100,85,0.052657,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.010004, 0.959489]","[9, 14, 15, 16, 25]",24,False
4,iDR,False,0.03540388836724673,0.004674521905,5,5,100,96,0.053377,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.010004, 0.959489]","[9, 14, 15, 16, 25]",24,False
5,idID,True,0.03516975006678239,0.004689930456000001,5,5,100,89,0.054424,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010005, 0.010005, 0.010005, 0.010009, 0.959976]","[12, 14, 15, 16, 25]",24,False
6,iDR,False,0.03516975006678239,0.004689930456000001,5,5,100,87,0.068397,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010005, 0.010005, 0.010005, 0.010009, 0.959976]","[12, 14, 15, 16, 25]",24,False
7,iDR,False,0.03516975006678239,0.004689930456000001,5,5,100,91,0.059544,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010005, 0.010005, 0.010005, 0.010009, 0.959976]","[12, 14, 15, 16, 25]",24,False
8,iDR,False,0.03516975006678239,0.004689930456000001,5,5,100,86,0.053996,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010005, 0.010005, 0.010005, 0.010009, 0.959976]","[12, 14, 15, 16, 25]",24,False
9,iDR,False,0.03516975006678239,0.004689930456000001,5,5,100,80,0.054627,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010005, 0.010005, 0.010005, 0.010009, 0.959976]","[12, 14, 15, 16, 25]",24,False
10,iDR,False,0.03516975006678239,0.004689930456000001,5,5,100,88,0.054915,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010005, 0.010005, 0.010005, 0.010009, 0.959976]","[12, 14, 15, 16, 25]",24,False
11,iDR,False,0.03516975006678239,0.004689930456000001,5,5,100,86,0.059323,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010005, 0.010005, 0.010005, 0.010009, 0.959976]","[12, 14, 15, 16, 25]",24,False
12,iDR,False,0.03516975006678239,0.004689930456000001,5,5,100,91,0.056408,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010005, 0.010005, 0.010005, 0.010009, 0.959976]","[12, 14, 15, 16, 25]",24,False
13,iDR,False,0.03516975006678239,0.004689930456000001,5,5,100,81,0.056258,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010005, 0.010005, 0.010005, 0.010009, 0.959976]","[12, 14, 15, 16, 25]",24,False
14,iDR,False,0.03516975006678239,0.004689930456000001,5,5,100,94,0.05348,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010005, 0.010005, 0.010005, 0.010009, 0.959976]","[12, 14, 15, 16, 25]",24,False
15,iDR,False,0.03516975006678239,0.004689930456000001,5,5,100,88,0.054907,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010005, 0.010005, 0.010005, 0.010009, 0.959976]","[12, 14, 15, 16, 25]",24,False
16,iDR,False,0.03516975006678239,0.004689930456000001,5,5,100,92,0.054839,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010005, 0.010005, 0.010005, 0.010009, 0.959976]","[12, 14, 15, 16, 25]",24,False
0,TID,True,0.112658140585701,0.004834556348652999,5,5,100,88,0.055839,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010019, 0.010474, 0.01, 0.01, 0.9590710209999999]","[4, 8, 15, 18, 25]",25,False
1,TID,True,0.08673255947895403,0.004821216348652999,5,5,100,88,0.055283,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010019, 0.010474, 0.01, 0.01, 0.9590710209999999]","[4, 8, 14, 15, 25]",25,False
2,TID,True,0.06124279786661879,0.004749513838653,5,5,100,90,0.055407,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010019, 0.01, 0.01, 0.01, 0.9590710209999999]","[4, 14, 15, 16, 25]",25,False
3,idID,True,0.03622197957917292,0.004668793526000001,5,5,100,89,0.056566,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010009, 0.010009, 0.010009, 0.959963, 0.010009]","[14, 15, 16, 25, 30]",25,False
4,TID,True,0.036170375596124626,0.004689862106000001,5,5,100,90,0.053135,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.010009, 0.010009, 0.010009, 0.959963]","[12, 14, 15, 16, 25]",25,False
5,iDR,False,0.036170375596124626,0.004689862106000001,5,5,100,89,0.054389,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.010009, 0.010009, 0.010009, 0.959963]","[12, 14, 15, 16, 25]",25,False
6,iDR,False,0.036170375596124626,0.004689862106000001,5,5,100,89,0.05423,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.010009, 0.010009, 0.010009, 0.959963]","[12, 14, 15, 16, 25]",25,False
7,iDR,False,0.036170375596124626,0.004689862106000001,5,5,100,88,0.060524,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.010009, 0.010009, 0.010009, 0.959963]","[12, 14, 15, 16, 25]",25,False
8,iDR,False,0.036170375596124626,0.004689862106000001,5,5,100,92,0.056351,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.010009, 0.010009, 0.010009, 0.959963]","[12, 14, 15, 16, 25]",25,False
9,iDR,False,0.036170375596124626,0.004689862106000001,5,5,100,91,0.054389,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.010009, 0.010009, 0.010009, 0.959963]","[12, 14, 15, 16, 25]",25,False
10,iDR,False,0.036170375596124626,0.004689862106000001,5,5,100,88,0.052776,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.010009, 0.010009, 0.010009, 0.959963]","[12, 14, 15, 16, 25]",25,False
11,iDR,False,0.036170375596124626,0.004689862106000001,5,5,100,93,0.053134,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.010009, 0.010009, 0.010009, 0.959963]","[12, 14, 15, 16, 25]",25,False
12,iDR,False,0.036170375596124626,0.004689862106000001,5,5,100,95,0.05343,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.010009, 0.010009, 0.010009, 0.959963]","[12, 14, 15, 16, 25]",25,False
13,iDR,False,0.036170375596124626,0.004689862106000001,5,5,100,90,0.053792,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.010009, 0.010009, 0.010009, 0.959963]","[12, 14, 15, 16, 25]",25,False
14,iDR,False,0.036170375596124626,0.004689862106000001,5,5,100,88,0.055542,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.010009, 0.010009, 0.010009, 0.959963]","[12, 14, 15, 16, 25]",25,False
15,iDR,False,0.036170375596124626,0.004689862106000001,5,5,100,90,0.054431,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.010009, 0.010009, 0.010009, 0.959963]","[12, 14, 15, 16, 25]",25,False
0,TID,True,0.1164675604114404,0.004835966348652999,5,5,100,85,0.055252,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010019, 0.010474, 0.01, 0.01, 0.9590710209999999]","[4, 8, 16, 18, 25]",26,False
1,TID,True,0.08954269980469343,0.004822626348653,5,5,100,87,0.053246,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010019, 0.010474, 0.01, 0.01, 0.9590710209999999]","[4, 8, 14, 16, 25]",26,False
2,TID,True,0.06326347373808894,0.0047719038386529996,5,5,100,87,0.051801,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010019, 0.01, 0.01, 0.9590710209999999, 0.01]","[4, 14, 16, 25, 30]",26,False
3,TID,True,0.037176324311387926,0.004707937403653,5,5,100,94,0.053736,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.9590710209999999, 0.01]","[12, 14, 16, 25, 30]",26,False
4,iDR,False,0.037176324311387926,0.004707937403653,5,5,100,95,0.053835,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.9590710209999999, 0.01]","[12, 14, 16, 25, 30]",26,False
5,TID,True,0.03715420334337778,0.004685547403652999,5,5,100,92,0.053538,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",26,False
6,iDR,False,0.03715420334337778,0.004685547403652999,5,5,100,89,0.05508,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",26,False
7,iDR,False,0.03715420334337778,0.004685547403652999,5,5,100,93,0.055126,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",26,False
8,iDR,False,0.03715420334337778,0.004685547403652999,5,5,100,93,0.054696,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",26,False
9,iDR,False,0.03715420334337778,0.004685547403652999,5,5,100,95,0.052813,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",26,False
10,iDR,False,0.03715420334337778,0.004685547403652999,5,5,100,92,0.05313,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",26,False
11,iDR,False,0.03715420334337778,0.004685547403652999,5,5,100,85,0.053341,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",26,False
12,iDR,False,0.03715420334337778,0.004685547403652999,5,5,100,89,0.054157,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",26,False
13,iDR,False,0.03715420334337778,0.004685547403652999,5,5,100,85,0.057604,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",26,False
14,iDR,False,0.03715420334337778,0.004685547403652999,5,5,100,87,0.057964,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",26,False
15,iDR,False,0.03715420334337778,0.004685547403652999,5,5,100,89,0.054698,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",26,False
16,iDR,False,0.03715420334337778,0.004685547403652999,5,5,100,88,0.053477,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",26,False
0,TID,True,0.1204675604114404,0.004835966348652999,5,5,100,94,0.057355,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010019, 0.010474, 0.01, 0.01, 0.9590710209999999]","[4, 8, 16, 18, 25]",27,False
1,TID,True,0.09254269980469343,0.004822626348653,5,5,100,89,0.054819,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010019, 0.010474, 0.01, 0.01, 0.9590710209999999]","[4, 8, 14, 16, 25]",27,False
2,idID,True,0.06525954124598934,0.004753840052000001,5,5,100,85,0.05727,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010028, 0.010009, 0.010009, 0.010009, 0.959945]","[4, 14, 15, 16, 25]",27,False
3,TID,True,0.03817018981674095,0.004689775832000001,5,5,100,97,0.054922,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.010009, 0.010009, 0.010009, 0.959945]","[12, 14, 15, 16, 25]",27,False
4,iDR,False,0.03817018981674095,0.004689775832000001,5,5,100,86,0.056192,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.010009, 0.010009, 0.010009, 0.959945]","[12, 14, 15, 16, 25]",27,False
5,iDR,False,0.03817018981674095,0.004689775832000001,5,5,100,86,0.054318,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.010009, 0.010009, 0.010009, 0.959945]","[12, 14, 15, 16, 25]",27,False
6,iDR,False,0.03817018981674095,0.004689775832000001,5,5,100,90,0.056305,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.010009, 0.010009, 0.010009, 0.959945]","[12, 14, 15, 16, 25]",27,False
7,iDR,False,0.03817018981674095,0.004689775832000001,5,5,100,94,0.05282,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.010009, 0.010009, 0.010009, 0.959945]","[12, 14, 15, 16, 25]",27,False
8,iDR,False,0.03817018981674095,0.004689775832000001,5,5,100,84,0.052427,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.010009, 0.010009, 0.010009, 0.959945]","[12, 14, 15, 16, 25]",27,False
9,iDR,False,0.03817018981674095,0.004689775832000001,5,5,100,92,0.053558,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.010009, 0.010009, 0.010009, 0.959945]","[12, 14, 15, 16, 25]",27,False
10,iDR,False,0.03817018981674095,0.004689775832000001,5,5,100,91,0.054482,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.010009, 0.010009, 0.010009, 0.959945]","[12, 14, 15, 16, 25]",27,False
11,iDR,False,0.03817018981674095,0.004689775832000001,5,5,100,89,0.053113,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.010009, 0.010009, 0.010009, 0.959945]","[12, 14, 15, 16, 25]",27,False
12,iDR,False,0.03817018981674095,0.004689775832000001,5,5,100,89,0.055447,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.010009, 0.010009, 0.010009, 0.959945]","[12, 14, 15, 16, 25]",27,False
13,iDR,False,0.03817018981674095,0.004689775832000001,5,5,100,91,0.052491,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.010009, 0.010009, 0.010009, 0.959945]","[12, 14, 15, 16, 25]",27,False
14,iDR,False,0.03817018981674095,0.004689775832000001,5,5,100,92,0.052436,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.010009, 0.010009, 0.010009, 0.959945]","[12, 14, 15, 16, 25]",27,False
0,TID,True,0.1244675604114404,0.004835966348652999,5,5,100,87,0.053312,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010019, 0.010474, 0.01, 0.01, 0.9590710209999999]","[4, 8, 16, 18, 25]",28,False
1,TID,True,0.09554269980469343,0.004822626348653,5,5,100,84,0.057475,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010019, 0.010474, 0.01, 0.01, 0.9590710209999999]","[4, 8, 14, 16, 25]",28,False
2,TID,True,0.0672427978666188,0.004749513838653,5,5,100,88,0.056624,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010019, 0.01, 0.01, 0.01, 0.9590710209999999]","[4, 14, 15, 16, 25]",28,False
3,TID,True,0.03915420334337778,0.004685547403652999,5,5,100,89,0.055433,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",28,False
4,iDR,False,0.03915420334337778,0.004685547403652999,5,5,100,83,0.052928,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",28,False
5,iDR,False,0.03915420334337778,0.004685547403652999,5,5,100,92,0.053594,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",28,False
6,iDR,False,0.03915420334337778,0.004685547403652999,5,5,100,94,0.052849,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",28,False
7,iDR,False,0.03915420334337778,0.004685547403652999,5,5,100,87,0.052086,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",28,False
8,iDR,False,0.03915420334337778,0.004685547403652999,5,5,100,91,0.054645,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",28,False
9,iDR,False,0.03915420334337778,0.004685547403652999,5,5,100,89,0.055041,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",28,False
10,iDR,False,0.03915420334337778,0.004685547403652999,5,5,100,84,0.051951,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",28,False
11,iDR,False,0.03915420334337778,0.004685547403652999,5,5,100,94,0.053538,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",28,False
12,iDR,False,0.03915420334337778,0.004685547403652999,5,5,100,91,0.052219,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",28,False
13,iDR,False,0.03915420334337778,0.004685547403652999,5,5,100,89,0.052412,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",28,False
14,iDR,False,0.03915420334337778,0.004685547403652999,5,5,100,90,0.056788,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.01, 0.9590710209999999]","[12, 14, 15, 16, 25]",28,False
0,TID,True,0.1285025757047235,0.0048727463486529995,5,5,100,86,0.05922,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010019, 0.010474, 0.01, 0.01, 0.9590710209999999]","[4, 8, 14, 18, 25]",29,False
1,TID,True,0.09854269980469342,0.004822626348653,5,5,100,87,0.052322,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010019, 0.010474, 0.01, 0.01, 0.9590710209999999]","[4, 8, 14, 16, 25]",29,False
2,TID,True,0.06923037527273788,0.004792993838652999,5,5,100,85,0.052311,100,100,0.1,0.003,5,15,best,,best,gls,"[0.010019, 0.01, 0.01, 0.01, 0.9590710209999999]","[4, 12, 14, 16, 25]",29,False
3,TID,True,0.04017632431138793,0.004707937403653,5,5,100,93,0.05229,100,100,0.1,0.003,5,15,best,,best,gls,"[0.01, 0.01, 0.01, 0.9590710209999999, 0.01]","[12, 14, 16, 25, 30]",29,False
